SegID	Urdu	Turk_Translation_1	Turk_Translation_2	Turk_Translation_3	Turk_Translation_4	Trigram_Lprob1	Penalty_Short1	Penalty_Long1	Edit_Distance1	Average_TER1	Bigram_mismatch_percentage1	Trigram_mismatch_percentage1	Trigram_Lprob2	Penalty_Short2	Penalty_Long2	Edit_Distance2	Average_TER2	Bigram_mismatch_percentage2	Trigram_mismatch_percentage2	Trigram_Lprob3	Penalty_Short3	Penalty_Long3	Edit_Distance3	Average_TER3	Bigram_mismatch_percentage3	Trigram_mismatch_percentage3	Trigram_Lprob4	Penalty_Short4	Penalty_Long4	Edit_Distance4	Average_TER4	Bigram_mismatch_percentage4	Trigram_mismatch_percentage4	
urd-wl-86-174276-11370254-post1__9	مسائل کے حل کی طرف توجہ کیوں نہیں دی جا رہی ہے؟	Why is attention not being paid to solve the problems.	Why is attention not being given in resolving the issues?	Why did not pay attention to solve these problems.	Why the solutions of the problems are not considered?	17.0659	34.9397590361	0.0	5.0	46.3636363636	27.2727272727	63.6363636364	22.9245	31.3253012048	0.0	5.75	56.3636363636	27.2727272727	63.6363636364	22.5532	39.7590361446	0.0	5.75	54.3181818182	30.0	50.0	29.3314	36.1445783133	0.0	7.0	63.4090909091	30.0	40.0
urd-wl-86-174276-11370254-post1__10	حکومت کو َملکی ترقی کا پہیہ جام ہوتا نظر نہیں آرہا ہے؟	Are the wheels of national development not seeming jammed to the government?	Can the government see the failing of the country's economy?	The government is not going to work for upwards.	Is government not seeing the full stop on national development?	19.8246	21.6494845361	0.0	8.75	73.5606060606	46.1538461538	76.9230769231	34.3237	38.1443298969	0.0	8.0	69.458041958	41.6666666667	66.6666666667	74.7874	50.5154639175	0.0	8.25	68.7208624709	30.0	50.0	30.8092	35.0515463918	0.0	8.0	65.0641025641	18.1818181818	81.8181818182
urd-wl-86-174276-11370254-post1__11	اس بحران پر قابو پانے کیلئے آپ فوری طور کیا اقدامات تجویز کریں گے؟	What immediate steps can you suggest to gain control over this crisis?	To counter these problems for the short term, what suggestions do u have?	What will you suggest about the control this big problem.	What steps you will instantly recommend for managing this crisis?	26.3861	41.1764705882	0.0	7.5	59.696969697	23.0769230769	53.8461538462	34.5484	38.6554621849	0.0	10.5	90.5594405594	33.3333333333	73.3333333333	30.4444	52.1008403361	0.0	8.0	61.0955710956	18.1818181818	90.9090909091	42.0633	45.3781512605	0.0	7.5	57.2494172494	36.3636363636	72.7272727273
urd-wl-86-174276-11370254-post1__12	اپنی رائے سے آگاہ کریں۔	Let us know of your opinions.	Please inform us about your opinion.	Aware me about your openion.	Let us know your opinion.	56.7352	30.9523809524	0.0	3.0	47.0238095238	28.5714285714	85.7142857143	11.6837	14.2857142857	0.0	3.0	47.0238095238	42.8571428571	71.4285714286	13.1503	33.3333333333	0.0	3.25	48.8095238095	66.6666666667	83.3333333333	14.4008	40.4761904762	0.0	2.25	34.5238095238	50.0	83.3333333333
urd-wl-86-174276-11370254-post8__1	-عمران کھوکر، مدینہ منورہ میں یہ کہنا چاہتا ہوں کہ جیسے لوگ ویسے ہی حکمراں۔	Imran Khokhar, Madina Munawwarah, I want to say that, as the people, the rulers.	Imran Khokar from Madina Munawara Saudi Arabia, I want to say the way the people are, they get similar leaders.	After the loss of Imram, that as there are people as there are commonders.	Imran Khokar from Madīnah Munawwarah, “I would like to say that rulers are a reflection of society’s morality.	106.253	40.7407407407	0.0	10.5	57.4637681159	52.6315789474	78.9473684211	272.517	17.7777777778	0.0	12.25	66.6885964912	52.1739130435	78.2608695652	183.202	45.1851851852	0.0	13.25	65.2917620137	37.5	68.75	202.788	14.8148148148	0.0	11.5	95.0479118993	50.0	75.0
urd-wl-86-174276-11370254-post8__2	مجھے حیرت ہے کہ عوامی حکومت کا نعرہ لگانی والی عوام ہی کو تکلیف دے رہی ہےب	I am surprised that they are giving difficulty to the public who called for a democratic government.	I am surprised that government carrying slogan of public service is itself hurting them.	I wonder those who shout slogans for an administration of the public create nuisance to the public.	I am surprised that a government claiming to be people’s friendly is unfriendly to the people.	46.6107	24.2424242424	0.0	9.75	57.3015873016	16.6666666667	38.8888888889	77.815	33.3333333333	0.0	9.0	52.7777777778	33.3333333333	80.0	33.5393	25.0	0.0	10.75	63.0158730159	38.8888888889	77.7777777778	41.5461	27.2727272727	0.0	9.0	67.7777777778	35.2941176471	70.5882352941
urd-wl-86-174276-11370254-post8__3	جلی گیس پٹرول کا نہیں ملنا ایک عذاب ہوگیا ہے	The unavailability of electricity, gas and petrol has become a torture.	unavailability of electricity, gas and petrol has become a persecution.	It is torture not to get jelly, petroleum and gas.	Non-Availability of electricity, gas and petrol has become a menace.	66.6824	10.1265822785	0.0	4.25	35.4166666667	38.4615384615	92.3076923077	31.2184	10.1265822785	0.0	3.75	30.9294871795	41.6666666667	91.6666666667	32.274	36.7088607595	0.0	8.5	68.9102564103	58.3333333333	83.3333333333	33.5618	13.9240506329	0.0	4.0	32.8525641026	41.6666666667	91.6666666667
urd-wl-86-174276-11370254-post8__4	حکومت کا اداروں پہ کوئی کنٹرول نہیں ہے	There is no control over government institutions.	Government has no control over the institutions.	Government departments have lost control.	The government does not have any control over the institutions.	17.2802	28.9855072464	0.0	4.25	54.4507575758	25.0	75.0	18.924	30.4347826087	0.0	3.75	48.0113636364	25.0	50.0	15.2978	40.5797101449	0.0	5.25	58.8068181818	33.3333333333	83.3333333333	15.2723	8.69565217391	0.0	5.25	73.9583333333	18.1818181818	36.3636363636
urd-wl-86-174276-11370254-post8__5	لاء اینڈ آرڈر کی صورتحال روز بہ روز بگڑ رہی ہے اللہ اس ملک پہ اپنا رحم فرمائے	The law and order situation is getting worse, day to day. May Allah have mercy on this country.	Law and order situation is deteriorating every day, may Allah bestow his mercy on this country.	Law and order has been degenerated. May Allah show his mercy on this country of ours.	The law and order situation is worsening day by day. May Allah have mercy on the country.	88.6559	31.654676259	0.0	7.25	41.3011695906	35.0	65.0	53.8807	31.654676259	0.0	7.5	40.142021721	38.8888888889	77.7777777778	46.9103	38.8489208633	0.0	9.25	47.6608187135	47.0588235294	76.4705882353	50.9278	35.9712230216	0.0	7.0	37.8968253968	27.7777777778	55.5555555556
urd-wl-86-174276-11370255-post1__1	نئے سال کا آغازہوگیاہے۔	The New Year started.	new year has started.	A new year has begun.	It's beginning of a new year.	12.8343	51.1627906977	0.0	3.75	57.7083333333	100.0	100.0	16.6961	51.1627906977	0.0	3.0	42.0833333333	40.0	80.0	11.9686	51.1627906977	0.0	3.5	53.75	50.0	66.6666666667	14.0643	32.5581395349	0.0	5.25	90.0	37.5	62.5
urd-wl-86-174276-11370255-post1__2	گذشتہ سال ہنگامہ خیزیوں اور سیاسی نشیب و فراز کا سال تھا ، دہشت گردی کے حوالے سے بھی اسے یاد رکھا جائے گا۔	The previous year was a year of protests and political ups and downs. It will also be remembered for terrorism.	last year was the year of outbreaks and political ups and downs. it will also be remembered in reference to the terrorism.	Last year was a year of political turmoil and chaos. The year will be remembered for terrorism too.	Previous year was a year of fun and political tactics, it is also remembered by terrorism	47.9287	41.2698412698	0.0	7.5	38.2720588235	28.5714285714	61.9047619048	48.6476	35.4497354497	0.0	9.0	48.3155080214	17.3913043478	43.4782608696	43.0742	47.619047619	0.0	9.0	42.4576648841	26.3157894737	63.1578947368	48.5121	52.9100529101	0.0	9.0	43.2196969697	17.6470588235	64.7058823529
urd-wl-86-174276-11370255-post1__3	صدر مشرف کی اقتدار سے علیحدگی اور صدر بش کے آٹھ سالہ دور کا خاتمہ ، بش پر جوتوں کی بارش اور پاکستان میں جمہوری حکومت کا قیام، ناگہانی آفات ، بلوچستان میں زلزلہ، دنیا بھر میں مالیاتی بحران، کساد بازاری۔	The removal of President Musharraf from power, and President Bush's eight year regime coming to an end, Bush getting shoes thrown at and the establishment of a democratic government in Pakistan, sudden calamities, the earthquake of Balochistan, the global financial crisis and depression.	stepping down of President Musharf and the end of the eight years rule of president Bush, throwing of shoes on Bush and formation of democratic government in Pakistan, calamities, earthquake in Baluchistan, global financial slump and monopoly.	President Musharaf's stepping down from power, the end of President Bush's eight years' reign, the slinging of chappals to Bush, the rethroning of democracy in Pakistan,the unexpected disasters, the earthquake in Baloochistan, the financial melt down all over the world,the depression in the market	It was an end of president Musharraf and end of eight year reign of president Bush, rain of boots on bush and southern rule in Pakistan, Earthquake in Baluchistan, Downfall of economy throughout the world, Heavy marketings	397.206	20.4419889503	0.0	28.0	59.2242107486	50.0	74.0	152.016	32.8729281768	0.0	25.0	48.6906873614	47.619047619	80.9523809524	196.043	17.679558011	0.0	31.5	67.6045296167	44.6428571429	87.5	187.829	38.6740331492	0.0	28.0	52.658008658	48.7804878049	85.3658536585
urd-wl-86-174276-11370255-post1__4	اب نئے سال کی آمد ہے آپ آنے والے سال کو کس طرح دیکھتے ہیں؟	Now a new year has arrived, how do you see the new year?	new year is arriving, how do you foresee the new year?	The new year has set in. How do you feel now at the new year's arrival?	Its the eve of new how you see the previous year?	80.8568	45.0980392157	0.0	6.0	42.8390688259	33.3333333333	53.3333333333	32.794	47.0588235294	0.0	5.75	39.4736842105	30.7692307692	69.2307692308	33.4738	30.3921568627	0.0	8.5	70.7371794872	38.8888888889	66.6666666667	35.9173	51.9607843137	0.0	7.75	50.1214574899	33.3333333333	58.3333333333
urd-wl-86-174276-11370255-post1__5	آپ کے نزدیک سیاسی یا جغرافیائی صورتحال کیا رنگ لائے گی اوبامہ کی حکمت عملی کیا ہوگی؟	According to you, what color will the political and geographic scenario take, and what wise steps will Obama implement?	in your opinion, what will be the result of the political or geographical situation. what will be the Obama's strategy?	In your opinion, What colour will the political and geographical situations in the country take? What tricks will Obama adopt?	From your what will be the political and geographical conditions what will be the policy of Obama?	101.676	21.7105263158	0.0	12.0	57.2765700483	45.4545454545	81.8181818182	78.5533	21.7105263158	0.0	11.5	56.6864295125	30.4347826087	52.1739130435	140.227	17.1052631579	0.0	12.25	58.0176767677	56.5217391304	78.2608695652	86.7066	35.5263157895	0.0	10.75	48.0731225296	33.3333333333	50.0
urd-wl-86-174276-11370255-post1__6	کیا دہشت گردی کے خاتمے میں کسی پیش رفت کی امید ہے؟	Is there any hope of moving towards eradication of terrorism?	is there a hope of a development towards eliminating terrorism.	Is it possible to predict an end to the threatening terrorism?	Is there any fast results in end of terrorism?	29.4699	31.4606741573	0.0	5.25	47.1590909091	36.3636363636	72.7272727273	27.5356	29.2134831461	0.0	6.75	61.3257575758	18.1818181818	54.5454545455	24.3888	30.3370786517	0.0	7.0	65.4545454545	25.0	58.3333333333	22.3178	48.3146067416	0.0	5.5	48.4848484848	50.0	90.0
urd-wl-86-174276-11370255-post1__7	کیا پاکستان میں عدالتی بحران ختم ہوجائے گا؟	will the judicial crisis in Pakistan come to an end?	Is the judicial crisis of Pakistan will finish?	Will the judicial crisis in Pakistan come to an end?	Will Pakistani courts end?	28.7902	34.1772151899	0.0	4.0	63.9393939394	45.4545454545	81.8181818182	20.9068	40.5063291139	0.0	5.0	67.2727272727	66.6666666667	100.0	25.1456	34.1772151899	0.0	3.75	58.9393939394	54.5454545455	81.8181818182	62.7663	67.0886075949	0.0	6.25	60.8585858586	100.0	100.0
urd-wl-86-174276-11370255-post1__8	پاک بھارت تعلقات کیا رخ اختیار کریں گے؟	what direction will the Indo-Pak relation take?	What shape Pakistan and India relationship will adopt?	What turn will the Indo-Pak relations take?	what will be the relations between Indo - pak?	62.546	33.8028169014	0.0	4.5	49.0972222222	62.5	100.0	95.8404	23.9436619718	0.0	6.0	69.375	77.7777777778	100.0	63.052	39.4366197183	0.0	4.5	48.8194444444	62.5	100.0	27.6797	35.2112676056	0.0	6.0	71.875	50.0	70.0
urd-wl-86-174276-11370255-post1__9	سرجیکل اسٹرائک یا بھرپور جنگ کا امکان ہے؟	is there a chance of surgical strikes or a full fledge war?	Is there a chance of surgical strike or full scale war?	Is there any chance of a surgical strike or a full-fledged war?	Is there any situation of immediate wars?	76.2249	21.3333333333	0.0	5.0	51.1217948718	38.4615384615	76.9230769231	23.4957	26.6666666667	0.0	4.0	40.3846153846	41.6666666667	83.3333333333	73.3464	16.0	0.0	4.5	44.8717948718	38.4615384615	76.9230769231	36.4669	45.3333333333	0.0	6.5	51.2820512821	50.0	87.5
urd-wl-86-174276-11370255-post1__10	نئے سال سے آپ کو کیا توقعات وابستہ ہیں؟	what are you expectation from the new year?	What expectations do you have from the new year?	What are your expectations for the new year?	From new year what are your resolutions?	22.0895	38.5714285714	0.0	4.0	42.9861111111	33.3333333333	66.6666666667	25.173	31.4285714286	0.0	4.5	50.0	30.0	60.0	22.6408	37.1428571429	0.0	4.25	45.4861111111	33.3333333333	66.6666666667	24.3819	42.8571428571	0.0	6.25	53.3333333333	37.5	87.5
